epoch,accuracy,loss,val_accuracy,val_loss
0,0.5199999809265137,5.64214563369751,0.5529999732971191,5.395283222198486
1,0.5274999737739563,5.256148815155029,0.5669999718666077,5.041101455688477
2,0.5235000252723694,4.8997955322265625,0.5210000276565552,4.706673622131348
3,0.5354999899864197,4.569103717803955,0.5139999985694885,4.393002510070801
4,0.5419999957084656,4.2614922523498535,0.5170000195503235,4.101457118988037
5,0.5364999771118164,3.9803526401519775,0.5210000276565552,3.8316874504089355
6,0.5747500061988831,3.7079579830169678,0.5270000100135803,3.5827748775482178
7,0.5607500076293945,3.4663565158843994,0.5960000157356262,3.351907730102539
8,0.5835000276565552,3.2373909950256348,0.6539999842643738,3.138794422149658
9,0.5979999899864197,3.0277533531188965,0.6919999718666077,2.942662239074707
10,0.6367499828338623,2.82088565826416,0.7139999866485596,2.7631418704986572
11,0.6610000133514404,2.630122184753418,0.7279999852180481,2.5945229530334473
12,0.6690000295639038,2.471998929977417,0.7350000143051147,2.4437601566314697
13,0.6970000267028809,2.3074169158935547,0.746999979019165,2.306558609008789
14,0.7055000066757202,2.169625997543335,0.753000020980835,2.1780502796173096
15,0.7292500138282776,2.0286760330200195,0.7509999871253967,2.058790445327759
16,0.7369999885559082,1.909120798110962,0.753000020980835,1.9540619850158691
17,0.7492499947547913,1.8059110641479492,0.7490000128746033,1.858469009399414
18,0.7505000233650208,1.703360676765442,0.765999972820282,1.75967538356781
19,0.7577499747276306,1.6089214086532593,0.7519999742507935,1.6807782649993896
20,0.7622500061988831,1.528989553451538,0.7720000147819519,1.5982656478881836
21,0.7617499828338623,1.4578490257263184,0.7170000076293945,1.5421606302261353
22,0.7607499957084656,1.395908236503601,0.7509999871253967,1.4697034358978271
23,0.7597500085830688,1.3332175016403198,0.7369999885559082,1.4146281480789185
24,0.7639999985694885,1.2758511304855347,0.7379999756813049,1.3617178201675415
25,0.765749990940094,1.218482494354248,0.7710000276565552,1.3002119064331055
26,0.7802500128746033,1.1668704748153687,0.7409999966621399,1.2597285509109497
27,0.7747499942779541,1.1227073669433594,0.7910000085830688,1.2014511823654175
28,0.7839999794960022,1.0848138332366943,0.7549999952316284,1.174715518951416
29,0.7877500057220459,1.0488487482070923,0.753000020980835,1.1378830671310425
30,0.7754999995231628,1.0123016834259033,0.7770000100135803,1.0974459648132324
31,0.7914999723434448,0.9722861647605896,0.7580000162124634,1.0691752433776855
32,0.7789999842643738,0.9499315023422241,0.7820000052452087,1.0288246870040894
33,0.7804999947547913,0.9215056300163269,0.7799999713897705,1.00917649269104
34,0.7867500185966492,0.8928083181381226,0.7820000052452087,0.9732528924942017
35,0.7894999980926514,0.8654465079307556,0.7820000052452087,0.9478889107704163
36,0.7929999828338623,0.84321129322052,0.7390000224113464,0.9439958333969116
37,0.7887499928474426,0.8269500732421875,0.7770000100135803,0.9121289253234863
38,0.7867500185966492,0.8180027008056641,0.7509999871253967,0.9034578800201416
39,0.7877500057220459,0.7944251894950867,0.7509999871253967,0.8839817047119141
40,0.7854999899864197,0.7725462317466736,0.7889999747276306,0.8443880677223206
41,0.7927500009536743,0.7558152079582214,0.7850000262260437,0.8271405100822449
42,0.7942500114440918,0.741931140422821,0.7179999947547913,0.8413649797439575
43,0.7925000190734863,0.7332189679145813,0.6959999799728394,0.8418657183647156
44,0.7954999804496765,0.7215226888656616,0.7749999761581421,0.7883792519569397
45,0.7982500195503235,0.7101103663444519,0.7279999852180481,0.8014758229255676
46,0.796999990940094,0.6924290060997009,0.746999979019165,0.7760958075523376
47,0.7932500243186951,0.6871432065963745,0.753000020980835,0.7558525800704956
48,0.8019999861717224,0.6698295474052429,0.7170000076293945,0.770327627658844
49,0.7860000133514404,0.667522668838501,0.7400000095367432,0.7451733350753784
50,0.7957500219345093,0.652799129486084,0.7670000195503235,0.7148284316062927
51,0.8012499809265137,0.6438506841659546,0.7820000052452087,0.6962710022926331
52,0.7900000214576721,0.635405957698822,0.7480000257492065,0.7133368849754333
53,0.7940000295639038,0.6359854340553284,0.7129999995231628,0.7225127220153809
54,0.7927500009536743,0.6266931891441345,0.7450000047683716,0.6940179467201233
55,0.8015000224113464,0.608301043510437,0.7269999980926514,0.6980524063110352
56,0.7950000166893005,0.6094731688499451,0.7739999890327454,0.6621870398521423
57,0.8042500019073486,0.5990204811096191,0.7770000100135803,0.6478090286254883
58,0.8044999837875366,0.5955010652542114,0.7210000157356262,0.6819835305213928
59,0.7947499752044678,0.5929247140884399,0.7730000019073486,0.6415483355522156
60,0.8032500147819519,0.588703453540802,0.765999972820282,0.636211633682251
61,0.7997499704360962,0.5844228863716125,0.7609999775886536,0.6329468488693237
