epoch,accuracy,loss,val_accuracy,val_loss
0,0.5403165221214294,0.7101527452468872,0.7316216230392456,0.60957270860672
1,0.6996906995773315,0.60087651014328,0.736081063747406,0.5535759329795837
2,0.7163428068161011,0.572864294052124,0.7367567420005798,0.5321376919746399
3,0.734932005405426,0.5429068803787231,0.7567567825317383,0.5068056583404541
4,0.7527703642845154,0.5167346000671387,0.7716216444969177,0.4839562475681305
5,0.764962911605835,0.49583345651626587,0.782027006149292,0.4694087505340576
6,0.7779212594032288,0.47939184308052063,0.7933783531188965,0.4546892046928406
7,0.786465048789978,0.4652749300003052,0.7994594573974609,0.4484434127807617
8,0.7931469678878784,0.4554770588874817,0.8032432198524475,0.4377067983150482
9,0.7986125946044922,0.44620776176452637,0.8050000071525574,0.43094882369041443
10,0.803462564945221,0.4367229640483856,0.8094594478607178,0.4250676929950714
11,0.8073515892028809,0.43203046917915344,0.8114864826202393,0.4188617169857025
12,0.8096489310264587,0.42805060744285583,0.8179729580879211,0.4146328866481781
13,0.8129072785377502,0.4224993884563446,0.819729745388031,0.4085119366645813
14,0.8145740032196045,0.41903600096702576,0.8231081366539001,0.40437671542167664
15,0.8179525136947632,0.4137445092201233,0.8235135078430176,0.40084075927734375
16,0.8187182545661926,0.4107118844985962,0.8245946168899536,0.39833658933639526
17,0.8208954930305481,0.4085277318954468,0.8278378248214722,0.3963921368122101
18,0.8238535523414612,0.40363508462905884,0.8289189338684082,0.39196857810020447
19,0.824424147605896,0.40284016728401184,0.8305405378341675,0.3904768228530884
20,0.8272470831871033,0.39869317412376404,0.8263513445854187,0.3923172652721405
21,0.8272320628166199,0.3974708914756775,0.8308107852935791,0.3866814076900482
22,0.8286585211753845,0.39456602931022644,0.8294594883918762,0.3886808156967163
23,0.8288687467575073,0.3923628628253937,0.8356756567955017,0.38015517592430115
24,0.8300549387931824,0.39108267426490784,0.8374324440956116,0.3788067400455475
25,0.8337487578392029,0.3876623809337616,0.8359459638595581,0.3758227825164795
26,0.8332532644271851,0.3853900134563446,0.8401351571083069,0.374438613653183
27,0.8343794345855713,0.38378438353538513,0.8371621370315552,0.3752593696117401
28,0.8341541886329651,0.38221991062164307,0.8340540528297424,0.3751792311668396
29,0.8369770646095276,0.37910619378089905,0.8404054045677185,0.37010881304740906
30,0.8373374342918396,0.37772390246391296,0.8397297263145447,0.3681008517742157
31,0.8378029465675354,0.3759123980998993,0.8394594788551331,0.36619627475738525
32,0.837787926197052,0.3736276626586914,0.8362162113189697,0.3731742799282074
33,0.839124321937561,0.37316998839378357,0.8402702808380127,0.3677283227443695
34,0.8397849798202515,0.37047845125198364,0.8437837958335876,0.3623083829879761
35,0.8400252461433411,0.3680562973022461,0.8421621918678284,0.36508050560951233
36,0.8419772386550903,0.3656350374221802,0.8463513255119324,0.3586844205856323
37,0.8425928950309753,0.36537840962409973,0.8456756472587585,0.3583512306213379
38,0.8434487581253052,0.36357274651527405,0.8463513255119324,0.3580150604248047
39,0.8449803590774536,0.3605879843235016,0.8459459543228149,0.35982009768486023
