epoch,accuracy,loss,val_accuracy,val_loss
0,0.5794128775596619,0.6825394034385681,0.7556426525115967,0.531290590763092
1,0.7601020932197571,0.5303468108177185,0.797675371170044,0.46002933382987976
2,0.7905398011207581,0.46479320526123047,0.8128125667572021,0.42687422037124634
3,0.8035888671875,0.43899857997894287,0.8190295696258545,0.40843427181243896
4,0.8134394288063049,0.4229419231414795,0.8194350600242615,0.40729251503944397
5,0.8203918933868408,0.4106302559375763,0.8348425626754761,0.38455629348754883
6,0.8268188238143921,0.3989991247653961,0.8405190110206604,0.376009076833725
7,0.8303626179695129,0.3911817967891693,0.8353831768035889,0.384850412607193
8,0.8323748111724854,0.3866477310657501,0.8428165912628174,0.36589232087135315
9,0.8350626826286316,0.3809407353401184,0.8432220816612244,0.3667873442173004
10,0.8378857374191284,0.3759880065917969,0.8391674757003784,0.36787769198417664
11,0.8387867212295532,0.3726523220539093,0.8448439240455627,0.36747774481773376
12,0.8420151472091675,0.3662726879119873,0.8495742678642273,0.3526153862476349
13,0.8426608443260193,0.36375734210014343,0.8488984704017639,0.35474157333374023
14,0.8431113362312317,0.3626091778278351,0.8517367243766785,0.348597913980484
15,0.8471356630325317,0.35684454441070557,0.8518718481063843,0.3480754494667053
16,0.8464149236679077,0.3558909296989441,0.8517367243766785,0.34786707162857056
17,0.8472707867622375,0.3539057970046997,0.8540343046188354,0.3436930477619171
18,0.8501389026641846,0.35104960203170776,0.8549804091453552,0.3430143892765045
19,0.8509197235107422,0.34862184524536133,0.8553858399391174,0.3436453938484192
20,0.8511599898338318,0.346748411655426,0.857818603515625,0.3408365845680237
21,0.8524814248085022,0.3458367586135864,0.8572779893875122,0.34179195761680603
22,0.8529168963432312,0.34409046173095703,0.8586295247077942,0.3393915891647339
23,0.8543283939361572,0.34302669763565063,0.8594404458999634,0.3376426100730896
24,0.8563405871391296,0.3378860354423523,0.856467068195343,0.3403327763080597
25,0.8551843166351318,0.3397410809993744,0.8574131727218628,0.33705389499664307
26,0.8575869202613831,0.3347071409225464,0.8572779893875122,0.33754783868789673
27,0.8566258549690247,0.33597490191459656,0.8598459362983704,0.3346850574016571
28,0.8594939708709717,0.33225342631340027,0.8593053221702576,0.33537712693214417
29,0.8598843812942505,0.3309493064880371,0.8557913303375244,0.33839425444602966
30,0.8610106110572815,0.3301634192466736,0.857818603515625,0.3346507251262665
31,0.8621367812156677,0.32677486538887024,0.8588998317718506,0.33417466282844543
32,0.8627223968505859,0.3275674283504486,0.8583592176437378,0.33512967824935913
33,0.8629776835441589,0.32485005259513855,0.857818603515625,0.3352079689502716
34,0.8642540574073792,0.32271432876586914,0.8594404458999634,0.33387303352355957
35,0.8648847341537476,0.32131433486938477,0.8610622882843018,0.3332628607749939
36,0.8655454516410828,0.3201826214790344,0.860927164554596,0.3330485224723816
37,0.8673173785209656,0.31737223267555237,0.8616029024124146,0.3334083557128906
38,0.8673624396324158,0.3173556923866272,0.8603865504264832,0.33394771814346313
39,0.8682633638381958,0.31552156805992126,0.8556561470031738,0.34586042165756226
