epoch,accuracy,loss,val_accuracy,val_loss
0,0.5115000009536743,5.665096759796143,0.5559999942779541,5.428860187530518
1,0.515749990940094,5.295130729675293,0.5580000281333923,5.081422328948975
2,0.5339999794960022,4.950419902801514,0.5649999976158142,4.7510175704956055
3,0.5392500162124634,4.627047061920166,0.5669999718666077,4.441086769104004
4,0.5584999918937683,4.3179521560668945,0.5839999914169312,4.152048110961914
5,0.5565000176429749,4.041549205780029,0.6029999852180481,3.8841805458068848
6,0.5837500095367432,3.776196241378784,0.656000018119812,3.636653423309326
7,0.6057500243186951,3.528796434402466,0.7149999737739563,3.408858299255371
8,0.6274999976158142,3.29929518699646,0.7260000109672546,3.1953232288360596
9,0.6502500176429749,3.089327096939087,0.7440000176429749,2.9969189167022705
10,0.6729999780654907,2.89874529838562,0.7580000162124634,2.8214738368988037
11,0.6890000104904175,2.7133216857910156,0.7630000114440918,2.6550073623657227
12,0.7002500295639038,2.555082321166992,0.7710000276565552,2.4976084232330322
13,0.715749979019165,2.402686595916748,0.7730000019073486,2.3536813259124756
14,0.7200000286102295,2.2522194385528564,0.777999997138977,2.220616340637207
15,0.7477499842643738,2.1180620193481445,0.7839999794960022,2.101611852645874
16,0.7352499961853027,2.0095126628875732,0.7850000262260437,1.9807909727096558
17,0.7602499723434448,1.8959516286849976,0.7910000085830688,1.8863202333450317
18,0.7645000219345093,1.795373797416687,0.7929999828338623,1.7873893976211548
19,0.765999972820282,1.705469012260437,0.8019999861717224,1.7006137371063232
20,0.7817500233650208,1.6143349409103394,0.8029999732971191,1.6155484914779663
21,0.777999997138977,1.5402928590774536,0.7979999780654907,1.5327523946762085
22,0.78125,1.4682321548461914,0.8009999990463257,1.4671740531921387
23,0.7795000076293945,1.405818223953247,0.8080000281333923,1.4079477787017822
24,0.7904999852180481,1.3460900783538818,0.8100000023841858,1.3493082523345947
25,0.7940000295639038,1.2859269380569458,0.796999990940094,1.290887713432312
26,0.7889999747276306,1.2379615306854248,0.7979999780654907,1.2426743507385254
27,0.7852500081062317,1.1870481967926025,0.8050000071525574,1.2009538412094116
28,0.8002499938011169,1.1361695528030396,0.7979999780654907,1.148160696029663
29,0.8015000224113464,1.1016582250595093,0.8069999814033508,1.1053496599197388
30,0.8075000047683716,1.0638492107391357,0.8159999847412109,1.0758249759674072
31,0.8130000233650208,1.0124691724777222,0.8080000281333923,1.0367043018341064
32,0.7940000295639038,1.0003507137298584,0.8090000152587891,1.0168322324752808
33,0.8037499785423279,0.9644353985786438,0.8090000152587891,0.9755728244781494
34,0.809249997138977,0.926144003868103,0.8119999766349792,0.9422866702079773
35,0.8077499866485596,0.9095076322555542,0.8159999847412109,0.9125209450721741
36,0.8044999837875366,0.8885030150413513,0.800000011920929,0.8955195546150208
37,0.8102499842643738,0.8591920733451843,0.8130000233650208,0.8757709860801697
38,0.8097500205039978,0.836124062538147,0.8140000104904175,0.8466363549232483
39,0.8132500052452087,0.8105351328849792,0.796999990940094,0.8393228650093079
40,0.8012499809265137,0.8117783069610596,0.800000011920929,0.811330258846283
41,0.8142499923706055,0.7833802103996277,0.8169999718666077,0.7915891408920288
42,0.8149999976158142,0.7552101612091064,0.8149999976158142,0.7763509154319763
43,0.8177499771118164,0.7572152614593506,0.8220000267028809,0.7543226480484009
44,0.8199999928474426,0.7309654951095581,0.8169999718666077,0.7359994649887085
45,0.8180000185966492,0.7196206450462341,0.800000011920929,0.7382858395576477
46,0.8184999823570251,0.7102582454681396,0.8209999799728394,0.7101366519927979
47,0.8140000104904175,0.7024614810943604,0.8159999847412109,0.7065587043762207
48,0.8169999718666077,0.6886419653892517,0.8140000104904175,0.6884245276451111
49,0.8195000290870667,0.6768386960029602,0.7929999828338623,0.7019548416137695
50,0.8105000257492065,0.6716641187667847,0.8240000009536743,0.6620388031005859
51,0.815750002861023,0.6548486948013306,0.8130000233650208,0.6596832275390625
52,0.8240000009536743,0.6413807272911072,0.8220000267028809,0.6525440812110901
53,0.8144999742507935,0.6403043270111084,0.8130000233650208,0.6477445960044861
54,0.8174999952316284,0.6314937472343445,0.8199999928474426,0.6217862963676453
55,0.8230000138282776,0.6196316480636597,0.824999988079071,0.6153973340988159
56,0.8272500038146973,0.6076878905296326,0.8299999833106995,0.6009770631790161
57,0.8247500061988831,0.6035400032997131,0.8240000009536743,0.593026340007782
58,0.8184999823570251,0.5976179838180542,0.8069999814033508,0.6112386584281921
59,0.8295000195503235,0.5858842730522156,0.824999988079071,0.5767180919647217
60,0.8264999985694885,0.5809139609336853,0.8190000057220459,0.5907469391822815
61,0.8322499990463257,0.5689775347709656,0.8190000057220459,0.5765378475189209
62,0.8305000066757202,0.5651090145111084,0.8109999895095825,0.5793740749359131
63,0.8232499957084656,0.5644948482513428,0.8299999833106995,0.5536637902259827
64,0.8270000219345093,0.5595865249633789,0.8289999961853027,0.5517050623893738
65,0.8245000243186951,0.5534051060676575,0.8270000219345093,0.5506356358528137
66,0.8270000219345093,0.5572077035903931,0.824999988079071,0.5465579628944397
67,0.8292499780654907,0.5365473031997681,0.8309999704360962,0.5330044031143188
68,0.828499972820282,0.5303197503089905,0.8199999928474426,0.5416734218597412
69,0.828499972820282,0.5421969890594482,0.8360000252723694,0.5297372937202454
70,0.8302500247955322,0.5331311225891113,0.8370000123977661,0.5196276307106018
71,0.827750027179718,0.5299961566925049,0.8289999961853027,0.5228919386863708
72,0.8297500014305115,0.523767352104187,0.8339999914169312,0.5112370252609253
73,0.8377500176429749,0.5125336050987244,0.8349999785423279,0.5123704671859741
74,0.8272500038146973,0.5210509896278381,0.8270000219345093,0.5185815691947937
75,0.8410000205039978,0.5059977173805237,0.8320000171661377,0.5051605105400085
76,0.8332499861717224,0.5161178708076477,0.8339999914169312,0.5028762817382812
77,0.840499997138977,0.5042353868484497,0.8339999914169312,0.5011465549468994
78,0.8420000076293945,0.49758103489875793,0.8309999704360962,0.4994724690914154
79,0.8349999785423279,0.4922158122062683,0.8370000123977661,0.4944416284561157
80,0.8510000109672546,0.47423508763313293,0.8389999866485596,0.4906465411186218
81,0.8367499709129333,0.4938710331916809,0.8370000123977661,0.49153491854667664
82,0.8357499837875366,0.49568280577659607,0.8410000205039978,0.4874017834663391
83,0.8385000228881836,0.4913496673107147,0.8410000205039978,0.4869093596935272
84,0.8417500257492065,0.48005449771881104,0.8389999866485596,0.48406705260276794
85,0.8450000286102295,0.4810505509376526,0.8339999914169312,0.48841503262519836
86,0.8489999771118164,0.4672953188419342,0.8320000171661377,0.4841236472129822
87,0.8397499918937683,0.4727116823196411,0.8240000009536743,0.5281262397766113
88,0.8429999947547913,0.47413256764411926,0.8360000252723694,0.4853704869747162
89,0.8457499742507935,0.4693387448787689,0.8379999995231628,0.4729997515678406
90,0.8460000157356262,0.47671565413475037,0.8460000157356262,0.4718928337097168
91,0.843500018119812,0.4675920605659485,0.8379999995231628,0.4781493544578552
92,0.8475000262260437,0.466531902551651,0.847000002861023,0.47910788655281067
93,0.8420000076293945,0.47333672642707825,0.8420000076293945,0.46527472138404846
