epoch,accuracy,loss,lr,val_accuracy,val_loss
56,0.9850000143051147,0.2784183621406555,1e-05,0.8429999947547913,0.5553154349327087
57,0.9832500219345093,0.2781602740287781,1e-05,0.8410000205039978,0.55347740650177
58,0.9852499961853027,0.27874523401260376,1e-05,0.8399999737739563,0.5565654039382935
59,0.984250009059906,0.2782871723175049,1e-05,0.8410000205039978,0.5546383261680603
60,0.9852499961853027,0.27933764457702637,1e-05,0.8429999947547913,0.5552920699119568
61,0.9852499961853027,0.274437814950943,1e-05,0.8410000205039978,0.556281328201294
62,0.9852499961853027,0.2767800986766815,1e-05,0.8410000205039978,0.5546777248382568
63,0.9862499833106995,0.2774239182472229,1e-05,0.8420000076293945,0.5554279685020447
64,0.9850000143051147,0.2764943838119507,1e-05,0.8410000205039978,0.5559631586074829
65,0.9857500195503235,0.2743884027004242,1e-05,0.8420000076293945,0.5558019876480103
66,0.9860000014305115,0.2730422616004944,1e-05,0.8410000205039978,0.5543449521064758
67,0.9850000143051147,0.2757214903831482,1e-05,0.8410000205039978,0.5556426048278809
68,0.984749972820282,0.27582141757011414,1e-05,0.8399999737739563,0.5560970306396484
69,0.9852499961853027,0.27411794662475586,1e-05,0.8410000205039978,0.5538431406021118
70,0.984499990940094,0.2738805413246155,1e-05,0.8399999737739563,0.5574331283569336
71,0.9862499833106995,0.27248984575271606,1e-05,0.8420000076293945,0.5546148419380188
72,0.9850000143051147,0.27468040585517883,1e-05,0.8410000205039978,0.5558432340621948
73,0.9857500195503235,0.27318552136421204,1e-05,0.8410000205039978,0.5557407140731812
74,0.9857500195503235,0.273410439491272,1e-05,0.8399999737739563,0.5554377436637878
75,0.9867500066757202,0.2720409333705902,1e-05,0.8399999737739563,0.5566717386245728
76,0.9852499961853027,0.2727590799331665,1e-05,0.8410000205039978,0.5541123151779175
77,0.984749972820282,0.2725891172885895,1e-05,0.8399999737739563,0.5559463500976562
78,0.9865000247955322,0.27282965183258057,1e-05,0.8410000205039978,0.5558601021766663
79,0.9865000247955322,0.2709302306175232,1e-05,0.8410000205039978,0.5566469430923462
80,0.9865000247955322,0.271790087223053,1e-05,0.8410000205039978,0.5567969679832458
81,0.9865000247955322,0.26985493302345276,1e-05,0.8399999737739563,0.5558353066444397
82,0.9862499833106995,0.26991134881973267,1e-05,0.8399999737739563,0.555640459060669
83,0.9867500066757202,0.26990652084350586,1e-05,0.8410000205039978,0.5570200085639954
84,0.9865000247955322,0.271263062953949,1e-05,0.8399999737739563,0.5575495362281799
85,0.9867500066757202,0.2699589729309082,1e-05,0.8410000205039978,0.5561769604682922
86,0.9862499833106995,0.26932471990585327,1e-05,0.8410000205039978,0.5560038089752197
87,0.9857500195503235,0.2688561677932739,1e-05,0.8410000205039978,0.5567440390586853
88,0.9854999780654907,0.2696487307548523,1e-05,0.8410000205039978,0.556978702545166
89,0.9867500066757202,0.26882076263427734,1e-05,0.8410000205039978,0.5561296343803406
90,0.9857500195503235,0.2688688337802887,1e-05,0.8410000205039978,0.5556070804595947
91,0.9869999885559082,0.26715126633644104,1e-05,0.8410000205039978,0.5563167929649353
92,0.9869999885559082,0.267934650182724,1e-05,0.8399999737739563,0.55763840675354
93,0.9857500195503235,0.26950904726982117,1e-05,0.8420000076293945,0.5544309020042419
94,0.9882500171661377,0.26813796162605286,1e-05,0.8399999737739563,0.5582109093666077
95,0.9887499809265137,0.26697835326194763,1e-05,0.8410000205039978,0.5559297800064087
96,0.987500011920929,0.26505085825920105,1e-05,0.8410000205039978,0.5558955669403076
97,0.9882500171661377,0.265427827835083,1e-05,0.8410000205039978,0.5569909811019897
98,0.9869999885559082,0.2672053873538971,1e-05,0.8410000205039978,0.5553684234619141
99,0.987500011920929,0.266837477684021,1e-05,0.8410000205039978,0.5567008256912231
