epoch,accuracy,loss,val_accuracy,val_loss
0,0.6425557732582092,3.470933198928833,0.8018651008605957,1.9895411729812622
1,0.7800886034965515,1.363547444343567,0.8153804540634155,1.0083833932876587
2,0.8014565706253052,0.8055583238601685,0.8172726035118103,0.6802752614021301
3,0.8053907752037048,0.6232397556304932,0.8276793956756592,0.5420928001403809
4,0.8089045882225037,0.5456386804580688,0.8326801061630249,0.48492297530174255
5,0.8128538131713867,0.505961537361145,0.8351128697395325,0.44281765818595886
6,0.8157219290733337,0.4840158224105835,0.8383565545082092,0.4316225051879883
7,0.817463755607605,0.47329437732696533,0.8195701837539673,0.45755916833877563
8,0.8169532418251038,0.46726658940315247,0.8387619853019714,0.4165123999118805
9,0.8180043697357178,0.46051186323165894,0.8418705463409424,0.4088825583457947
10,0.8195960521697998,0.4583290219306946,0.8487633466720581,0.4000263810157776
11,0.8235002756118774,0.4497676193714142,0.841600239276886,0.4152500033378601
12,0.8239808082580566,0.4489876329898834,0.8424111604690552,0.40894752740859985
13,0.824611485004425,0.4449881911277771,0.8493039608001709,0.39684414863586426
14,0.8237855434417725,0.4456930160522461,0.8340316414833069,0.419480562210083
15,0.8218935132026672,0.44665488600730896,0.8487633466720581,0.39173611998558044
16,0.8257977366447449,0.4385248124599457,0.8455196619033813,0.3994682729244232
17,0.8253021836280823,0.4401741921901703,0.8434923887252808,0.39689478278160095
18,0.8250018954277039,0.43739649653434753,0.8518718481063843,0.3839285373687744
19,0.8263382911682129,0.43641266226768494,0.8421408534049988,0.40025782585144043
20,0.8291763663291931,0.4326089918613434,0.8493039608001709,0.3912917673587799
21,0.8280651569366455,0.43338969349861145,0.8522773385047913,0.3836374580860138
22,0.8273594379425049,0.4341929256916046,0.8499796986579895,0.38304436206817627
23,0.8281252384185791,0.43170106410980225,0.8538991808891296,0.38337135314941406
24,0.8279901146888733,0.4306997060775757,0.8502500057220459,0.38272473216056824
25,0.8298070430755615,0.429641991853714,0.8524124622344971,0.38394662737846375
26,0.8272993564605713,0.42837679386138916,0.8382213711738586,0.40202173590660095
27,0.8303025960922241,0.43141210079193115,0.8475469946861267,0.3846461772918701
28,0.8308281302452087,0.4268319010734558,0.8501148819923401,0.3808300495147705
29,0.8307530879974365,0.4255850315093994,0.8468711972236633,0.3887617588043213
30,0.8298370838165283,0.42878979444503784,0.8417353630065918,0.388536661863327
31,0.8284255862236023,0.42788493633270264,0.8521421551704407,0.3796558380126953
32,0.8297319412231445,0.4266418516635895,0.8495742678642273,0.38710203766822815
33,0.8302875757217407,0.42677974700927734,0.8517367243766785,0.3737485408782959
34,0.8304978013038635,0.42638418078422546,0.8503851890563965,0.37420764565467834
35,0.8305878639221191,0.4237765967845917,0.8530882596969604,0.38687023520469666
36,0.83290034532547,0.42017310857772827,0.8526827692985535,0.3746916353702545
37,0.8297319412231445,0.4259008467197418,0.8482227325439453,0.38804328441619873
38,0.8314738273620605,0.42324069142341614,0.8433572053909302,0.38891780376434326
39,0.8324198722839355,0.4229356646537781,0.8518718481063843,0.37490642070770264
