epoch,accuracy,loss,val_accuracy,val_loss
0,0.5097500085830688,0.7415075898170471,0.5090000033378601,0.6929967999458313
1,0.492249995470047,0.7427594661712646,0.5090000033378601,0.6930651664733887
2,0.49775001406669617,0.7372888326644897,0.5090000033378601,0.6929029226303101
3,0.5092499852180481,0.728885293006897,0.5090000033378601,0.6928051114082336
4,0.5097500085830688,0.7315483689308167,0.5090000033378601,0.6933106780052185
5,0.5084999799728394,0.7302802205085754,0.4909999966621399,0.692713737487793
6,0.5019999742507935,0.7327054738998413,0.5090000033378601,0.6916813850402832
7,0.5122500061988831,0.7287397384643555,0.5180000066757202,0.6903219819068909
8,0.500249981880188,0.7269918322563171,0.5410000085830688,0.6870076656341553
9,0.5182499885559082,0.7167526483535767,0.5410000085830688,0.6885604858398438
10,0.5239999890327454,0.7151866555213928,0.5870000123977661,0.6815083026885986
11,0.5329999923706055,0.7048211693763733,0.5910000205039978,0.675947368144989
12,0.5412499904632568,0.7088329195976257,0.5989999771118164,0.6701875925064087
13,0.5632500052452087,0.6977216005325317,0.6029999852180481,0.6627237796783447
14,0.562749981880188,0.6851258277893066,0.6299999952316284,0.6314594745635986
15,0.6365000009536743,0.638331413269043,0.7329999804496765,0.570439875125885
16,0.702750027179718,0.5990778803825378,0.6690000295639038,0.5977408289909363
17,0.6642500162124634,0.6248307824134827,0.7049999833106995,0.5772849321365356
18,0.6945000290870667,0.5972333550453186,0.7099999785423279,0.5662071108818054
19,0.734000027179718,0.5751203298568726,0.7450000047683716,0.5486918091773987
20,0.7472500205039978,0.5578314065933228,0.7459999918937683,0.5362674593925476
21,0.7415000200271606,0.5551746487617493,0.7350000143051147,0.5332484245300293
22,0.7419999837875366,0.5461623072624207,0.75,0.5338687300682068
23,0.7537500262260437,0.5324065685272217,0.7570000290870667,0.5179463028907776
24,0.765999972820282,0.5273821949958801,0.7590000033378601,0.5109578371047974
25,0.7712500095367432,0.5077771544456482,0.7590000033378601,0.5038104057312012
26,0.7804999947547913,0.5000107884407043,0.7590000033378601,0.501545250415802
27,0.7772499918937683,0.5015604496002197,0.7599999904632568,0.49652618169784546
28,0.7862499952316284,0.4806647002696991,0.7559999823570251,0.49005261063575745
29,0.7904999852180481,0.4779134690761566,0.7549999952316284,0.5052968859672546
30,0.7850000262260437,0.47585514187812805,0.7720000147819519,0.48022666573524475
31,0.7950000166893005,0.46569785475730896,0.7699999809265137,0.4800706207752228
32,0.7994999885559082,0.4592956006526947,0.7739999890327454,0.4741428792476654
33,0.800000011920929,0.450471431016922,0.7749999761581421,0.4712648093700409
34,0.8050000071525574,0.4460168480873108,0.7760000228881836,0.4662593901157379
35,0.8052499890327454,0.43881094455718994,0.781000018119812,0.4673875868320465
36,0.8130000233650208,0.43682220578193665,0.7770000100135803,0.45777586102485657
37,0.8132500052452087,0.43880435824394226,0.7820000052452087,0.46001604199409485
38,0.812749981880188,0.43091654777526855,0.7789999842643738,0.4626246988773346
